Servings/s,Calories/s,Fat/s,Sat_Fat/s,Trans_Fat/s,Mono_Fat/s,Poly_Fat/s,Carbs/s,Fiber/s,Sugars/s,Protein/s,Cholesterol/s,Sodium/s,Calcium/s,Magnesium/s,Potassium/s,Iron/s,Zinc/s,Phosphorus/s,Vit_A/s,Vit_C/s,B1/s,B2/s,B3/s,B6/s,Folate_eq/s,Folate_food/s,B12/s,Vit_D/s,Vit_E/s,Vit_K/s,Water/s,CarbScore,CholoScore,TotalFatScore,SugarScore,HealthyGradScore,HealthyScore
1,173.2329167,5.592895833,0.705500583,0,2.857792667,1.626992583,25.29987667,4.077008333,0.6869175,6.265674167,0,396.10676,35.92521247,71.21160608,285.1421819,2.010615838,1.222174774,169.5995833,12.92933333,5.597975,0.127079,0.10389225,0.638023917,0.354935583,66.63083333,66.63083333,0,0,1.280700833,6.58965,131.8365145,0,1,1,1,3,1
1,267.3881297,10.74076484,3.067942562,0.02751,5.909107093,1.100348352,33.03330024,1.61154632,1.649453023,10.36686481,8.783333333,158.4936125,163.1700947,36.67395963,254.0856823,1.059392806,1.084554714,181.7478786,85.49804625,39.6236074,0.076200181,0.117537695,0.962029801,0.183196919,37.43960078,37.43960078,0.133533333,2.349166667,1.105615967,4.542832698,61.30811746,0,1,1,1,3,1
1,234.8898468,9.531332905,3.288388176,0.09033,3.030921061,1.955763682,29.97149529,5.638291525,6.63444192,11.09206961,11.9425,546.9027238,291.3547147,67.32674912,520.8730322,2.96743705,1.530616245,207.6926615,323.0277998,80.656925,0.248614324,0.232613165,3.508199023,0.325729092,130.3529573,120.1529573,0.14635,3.021875,1.57270187,483.2897192,181.5833302,0,1,1,1,3,1
1,530.2327283,22.64623724,9.148945761,0,10.24326959,1.789059973,63.17688941,4.546543613,4.016508886,19.22340011,39.97833333,465.0081334,291.0343307,66.77014329,449.757231,1.81344659,1.952782125,337.4867432,144.0970907,67.70906567,0.135068226,0.219779649,1.837363785,0.269858418,63.46331232,63.46331232,0.2617,8.933333333,2.222615509,84.24431726,92.29984676,0,1,1,1,3,1
1,548.8476267,24.14161079,5.32244859,0.00060375,13.71040108,3.121607623,68.22196327,11.64325793,9.140724757,20.96336689,16.6875,320.5866372,281.0240313,127.6821319,1246.379318,3.754981746,2.978570871,423.6940334,164.7355875,309.62675,0.322852742,0.680465428,3.722541573,0.8126187,226.4203186,226.4203186,0.316875,3,6.950698061,320.9940479,316.1197827,0,1,1,1,3,1
1,598.7654288,16.69668813,6.438624756,0,7.37820019,1.654485766,88.41840974,4.667919289,3.381488043,22.86514816,31.62,509.4172248,191.5991677,96.28576048,526.0187017,2.783221215,2.518168199,330.918149,240.8019239,10.9273325,0.139154571,0.257733172,2.260192884,0.260093919,96.86038614,96.86038614,0.2108,6.2,1.889621248,177.0562879,88.7698425,0,1,1,1,3,1
1,212.8455947,9.84403933,1.82926344,0,6.387876708,1.124934584,25.54324087,2.92938232,2.439323301,6.600590103,2.4106,223.5136353,71.66743758,26.73590419,215.8155356,0.901406363,0.641891249,106.0133564,12.38801308,35.14036821,0.068511763,0.081774654,0.839586104,0.155038306,51.17455116,51.17455116,0.04254,0.67355,1.472978891,14.89727558,77.82144065,0,1,1,1,3,1
1,472.1913009,14.82006515,8.752716174,0.465476,3.668889263,1.018264291,69.41492816,5.314800301,4.774749281,16.35376161,35.34941893,106.714276,136.1980756,66.2627179,450.2500832,3.67041123,2.033490404,274.3616462,155.0778579,10.99429318,0.245807882,0.24232992,2.598895986,0.238379787,77.7160516,77.7160516,0.109188569,9.866602348,1.745214211,49.51118641,129.9074926,0,1,1,1,3,1
1,684.589375,20.58947375,4.224196625,0,9.88315475,4.470080875,100.21646,7.0752375,4.24694125,25.50780875,8.5,279.70025,305.11225,189.337625,1045.099125,5.64816375,3.26292875,430.189125,612.195875,36.15495,0.2466735,0.372138625,3.395803625,0.47633725,268.37475,268.37475,0.15,2.375,4.81910125,613.9289125,139.22701,0,1,1,1,3,1
1,231.513005,6.802752513,2.077141834,0,3.34772107,0.980823668,36.25585231,5.409797064,5.32664125,9.716476976,8.58,125.8062441,115.1294354,72.51572902,285.2957374,2.271980713,1.777690579,255.345742,33.09652726,8.042145133,0.296252393,0.125357001,3.548763026,0.172321157,51.08400839,51.08400839,0.09303,1.65,0.928241875,32.02639375,61.60703254,0,1,1,1,3,1
1,270.6356357,8.87206039,1.675475413,0,5.484353722,1.188895874,38.97825944,8.18718757,9.611604333,11.30401091,3.222899039,159.3655663,117.5155204,44.80976561,792.3747379,3.535707079,1.715744283,185.3193607,1279.364396,11.25620542,0.428535529,0.223884734,2.510583853,0.420930292,199.3348657,199.3348657,0.145177016,16.46636629,2.249325826,29.53700835,402.8252635,0,1,1,1,3,1
1,234.29075,11.25619,1.80536625,0.00021,7.5396225,1.32643025,28.4793225,9.6255375,11.17683375,8.90187,0,88.315125,90.654,66.11475,977.415875,2.64156625,1.6603875,197.86925,259.06475,135.7028,0.340489,0.2530605,2.944304625,0.616504,180.74875,180.74875,0,0,1.93572625,62.5702625,312.0691613,0,1,1,1,3,1
1,106.73322,3.262245248,0.432849309,0.0088875,1.769031237,0.783957541,18.54252483,7.29884055,5.911210124,4.753288759,0,104.7405115,131.8328977,47.36753529,664.1101609,1.881351572,0.77219638,109.7092903,54.50891068,91.01916527,0.131583202,0.142528255,1.15259789,0.424558782,95.14951448,95.14951448,0.000208046,0.041991379,1.683138155,102.8749004,561.1238168,0,1,1,1,3,1
1,237.6991586,9.589147617,1.3622265,0,5.55785596,1.902570761,30.90405307,6.251507924,4.036549998,8.438675301,0,329.0932539,100.0974796,59.57043077,387.8839069,3.994969152,1.354319032,145.3610553,149.2800529,8.040729998,0.269823523,0.175644499,1.856862956,0.205457975,170.3337291,145.3137291,0.063,0,2.125224433,123.6022726,90.66716406,0,1,1,1,3,1
1,347.1694379,17.18820984,14.52049491,0,0.97075606,0.556175996,39.32519396,6.865503673,2.552967588,14.19259253,0,814.4361876,74.89524322,72.24444346,616.9469188,6.36587009,2.149107022,225.1630147,18.81133732,17.93331649,0.462933955,0.129645991,1.987087443,0.375039944,247.3297073,247.3297073,7.18E-07,0.000144904,0.529653652,5.577597477,277.0654523,0,1,1,1,3,1
1,480.9256608,14.4232895,5.122842305,0.21022175,5.561051719,2.282780109,67.41660898,10.58769939,6.760605527,19.70986665,16.995,1606.362671,200.6133404,65.25220874,822.6447642,5.264763564,2.83515571,319.7287645,217.0385461,23.89616377,0.5376467,0.266936495,2.252873024,0.456063252,286.7248671,276.8188671,0.210636686,3.407496408,1.38819025,31.48832145,280.8846915,0,1,1,1,3,1
1,269.0007344,7.762445625,1.104842792,0,5.286076391,1.032237385,39.65635031,7.076231771,3.645871406,13.04399063,0,349.9169135,54.87772036,46.39643041,611.2880682,3.879471513,1.755546634,166.7356458,285.1853698,29.84357031,0.489355552,0.133649563,2.053046328,0.399284479,262.3564635,262.3564635,0,0,2.062999375,27.2657724,87.74319587,0,1,1,1,3,1
1,372.3153125,11.10713469,1.543323031,0,7.561665875,1.536916156,52.25996938,9.766871875,4.404824063,18.61185219,0,361.9754963,57.40146923,44.91235679,719.3885731,5.302821491,2.570225054,229.1737188,468.529125,9.684415625,0.674771625,0.200293031,2.533819906,0.479617281,365.792625,365.792625,0,0,2.327649063,52.87844375,70.90163511,0,1,1,1,3,1
1,192.5624058,8.340569962,0.988546485,0,1.475165469,5.222942545,25.95253735,6.978907467,8.595915172,6.881457001,0,589.1190912,78.6568988,52.20437892,725.2947288,1.991618589,1.091146675,152.8098809,4.501333333,93.05290745,0.166453895,0.145768099,1.202891814,0.507292279,153.5877586,153.5877586,0,0,2.297734632,26.15786412,277.5559954,0,1,1,1,3,1
1,647.3106518,22.25229834,3.082171408,0,13.94207997,3.281209369,97.87834174,15.29008577,13.62054405,17.96879252,0.24532497,319.4952078,124.0667654,96.79083086,982.1996583,5.759665404,2.256855441,290.0152219,13.09228661,66.42185324,0.591918295,0.241765071,5.020343526,0.651592556,449.5287152,186.5974652,0.000720399,0,3.602379278,66.79197001,364.8317966,0,1,1,1,3,1
1,211.4149413,8.664830124,0.644833283,0.062638333,5.912370388,1.618320924,30.27023363,4.306630058,1.244271829,5.394936663,0,205.9056426,42.01409442,61.11166205,1004.819289,1.866603449,1.120355403,163.5236177,23.58193208,57.03696533,0.161780765,0.082249812,2.175336145,0.610353525,39.67483873,39.67483873,0,0,1.865903912,3.12426001,192.5227087,0,1,1,1,3,1
1,477.0279375,21.9566125,4.632419167,0.0241875,11.11123356,4.934564042,57.26669625,7.038064583,8.335003125,16.03154375,0,649.7885208,87.4421875,97.18525,606.86075,4.247960417,1.659293125,256.8318333,536.3969792,33.764625,0.547550208,0.366796875,7.7903425,0.355735417,208.3522292,72.27222917,0,0,3.5667475,20.56973958,124.8421254,0,1,1,1,3,1
1,265.0787879,9.910078283,1.301640202,0,5.845467904,2.261373359,37.47051212,6.333858586,1.4317,8.126510606,0,27.26217172,54.7374495,103.7018182,429.9680051,2.959708081,1.656642424,234.7064141,162.0286869,51.60939899,0.234350354,0.193649495,1.447318737,0.315050606,100.1674747,100.1674747,0,0,2.452608333,20.8965,84.01080152,0,1,1,1,3,1
1,622.5447069,21.50017689,6.578426259,0,10.18161099,3.308660464,86.88606985,15.19345436,6.276459062,25.84534415,24.24,1156.847698,472.438215,240.5031937,1548.855948,9.421155048,3.296905001,450.3137383,709.687527,60.31664142,0.802900061,0.771520163,7.677868281,0.609397894,724.3439826,413.6332091,0.3192,4.755,5.018646497,714.1568822,353.5885562,0,1,1,1,3,1
1,207.3111948,7.410576735,1.07115274,0,4.962450454,0.990488761,27.13566208,7.052351439,1.367625055,10.29273238,0,481.9627787,166.7669131,122.7281743,973.3838183,5.595839224,1.666550919,141.9786717,398.9166029,25.72114799,0.172391417,0.202510509,0.751210809,0.266131057,234.8656247,234.8656247,0,0,3.542910581,418.1068709,159.4457684,0,1,1,1,3,1
1,209.0062038,8.95254316,2.840088033,0.013236667,3.640085663,1.629581545,22.69197725,2.817382609,1.037392055,10.14765875,134.4333333,373.8726298,137.0802651,76.0041148,532.7230073,3.85624068,1.22237005,157.2119631,426.8464573,21.44424266,0.257264027,0.430351906,2.256474631,0.236209534,279.2986409,175.1786409,0.33615,29.87,2.366333697,367.877787,116.4175003,0,1,1,1,3,1
1,516.1272394,18.30217914,5.008241503,0.1508125,9.012847098,2.707972334,66.89427363,5.797837758,14.88164393,22.43304405,195.605,895.9628801,387.9917049,93.5251064,813.6144919,6.417234438,2.460093015,318.8660017,446.7358726,119.593824,0.711551018,0.783741025,6.013560086,0.640254963,319.5138511,181.9038511,0.527866667,43.26,11.58610904,221.7131839,273.1310103,0,1,1,1,3,1
1,199.7343781,7.483570543,2.944007054,0,2.779999757,1.22030252,25.45027603,2.618715838,2.171491099,8.29823563,12.47490334,429.7464641,191.4164769,42.83757679,298.6274032,2.205608362,1.031424105,142.2533915,216.4402553,30.18519325,0.255043532,0.292138769,2.241967196,0.189961459,197.1250408,87.40529705,0.232840103,2.542908888,1.034059154,237.2317941,74.79159654,0,1,1,1,3,1
1,238.711021,8.931128921,3.331966849,0.000168,3.546094857,1.123770989,31.23283207,4.287073526,9.637491491,10.43336958,14.64,458.3780698,272.3195337,122.6167698,848.3121171,3.74368423,1.715202418,264.315949,471.6033904,27.48290299,0.236006384,0.449549846,2.013909492,0.36175896,206.0297246,206.0297246,0.6588,74.664,2.698885458,414.5920515,263.7059534,0,1,1,1,3,1
1,1119.63,34.044625,9.7033625,0,9.2862225,11.727225,161.407275,19.638,17.679775,45.57995,33.375,555.2625,369.8475,223.3775,1557.9575,9.3417,6.251525,664.7575,451.885,28.5,0.760665,0.78254,4.643745,1.086115,821.125,821.125,0.63375,6,4.5241,452.41825,145.02185,0,1,1,1,3,1
1,191.4975553,5.900852857,3.179206048,0,1.430741788,0.658549607,27.49162793,4.00905543,1.182847894,9.447120601,18.07282099,349.9047993,148.5683506,48.07129316,205.2408047,1.960323812,1.422508505,182.2328727,139.3526261,33.07125,0.188714228,0.134337947,1.535094476,0.202820275,51.49244305,51.49244305,0.372087491,0,0.866520016,74.40908444,50.91892384,0,1,1,1,3,1
1,191.3015364,5.897553719,3.178651686,0,1.430640969,0.657163255,27.46008856,3.990273828,1.179366048,9.423261555,18.07282099,349.2523658,147.7403972,47.41512132,200.603072,1.937719458,1.41810528,181.8245943,135.4815893,32.839358,0.188067869,0.13277379,1.529091452,0.201203855,49.89105961,49.89105961,0.372087491,0,0.849741928,70.41995528,50.16434743,0,1,1,1,3,1
1,661.1051331,29.38284179,12.68447656,0,11.54816659,3.41045283,69.38120542,5.868351287,1.885243288,30.05332946,62.36895088,1159.488748,738.714325,120.0602304,804.9104615,5.831025051,3.726544815,526.8758873,486.052574,31.08525211,0.671033212,0.641407961,6.138805737,0.405823424,496.9671404,186.2563669,0.90718474,13.6077711,2.900645001,350.2820512,169.0652161,0,1,1,1,3,1
1,239.8675393,10.01488689,1.215489513,0,5.457368012,1.864713228,30.72893009,8.693266161,7.254517269,9.771519853,0,394.071508,124.38702,86.34303379,574.7203225,3.253237388,1.071699033,131.7781012,334.2066514,20.39553125,0.091001606,0.157649447,0.709336159,0.280574048,189.1157273,189.1157273,0,0,2.730182359,351.6392936,137.0354615,0,1,1,1,3,1
1,236.7953419,9.92564376,4.61050068,0.12640195,3.784387317,0.766734614,28.34715858,2.268382665,1.25940553,8.969417232,21.6355,238.6894827,125.3270675,49.12742613,292.1851814,1.670021901,1.082161524,134.8488977,195.017504,9.353415998,0.066522425,0.143618959,0.8924364,0.141795983,71.00146217,71.00146217,0.114008,4.862,1.211602509,165.7513536,54.11118751,0,1,1,1,3,1
1,271.7389384,7.962990662,4.130552245,0,2.083703903,1.121946852,37.88775023,3.865293838,1.064516727,12.47646186,20.88642857,502.6620197,194.0925609,57.39162201,340.1451095,3.020564889,1.358175354,184.1819687,145.5921377,9.256758077,0.353164096,0.329352948,3.364016691,0.128097372,262.6342597,84.14283113,0.197157143,4.240535714,0.709291529,103.7010422,94.18552315,0,1,1,1,3,1
1,176.1456024,6.371195408,0.692280091,0.283495231,1.962119396,0.851431587,26.38606149,3.69748993,2.649841297,5.827978858,0,363.4470942,87.65001006,52.29109922,369.768292,3.550893294,0.65129485,74.69989314,221.7034877,16.31055583,0.235010136,0.211435662,2.050804952,0.162315701,214.2641641,110.6939062,0,0,1.403825355,230.7659877,92.51012806,0,1,1,1,3,1
1,277.9538618,8.074158122,4.252315012,0,1.953275514,0.701562917,41.32979813,2.884916034,0.942819267,9.983802824,27.05803772,514.6257272,123.1063865,37.31428237,215.9276147,2.759367475,0.840564387,133.3356944,93.74438231,4.5021,0.362618239,0.31124763,3.848439721,0.075851322,114.6055633,39.72556333,0.118373571,5.112590391,0.250631513,23.55730698,58.46861182,0,1,1,1,3,1
1,1105.24944,37.30834821,7.253729571,0,23.35819494,5.037966737,152.9095872,11.85968562,16.6028007,40.34177352,20.37,2573.508879,333.7732254,144.6092847,1029.785589,13.25720974,5.925894158,674.860177,119.5662381,23.08973551,1.807479142,1.211329213,14.85103753,0.606121117,712.4041893,384.8041893,0.155875,2.52,6.211460235,87.43757356,356.8752249,0,1,1,1,3,1
1,847.723168,39.24765204,20.2341761,0.51564075,13.47502422,2.568424461,90.75523006,6.857929098,4.433077809,34.11575766,137.0733333,927.7220497,447.3880238,121.0667827,736.8054668,3.888188146,3.924246448,531.0987971,412.6290851,28.65085254,0.183260683,0.474911756,2.626979842,0.367892466,119.6299422,119.6299422,0.629655,29.51933333,2.35422206,193.7980784,188.3535613,0,1,1,1,3,1
1,214.7882883,9.460081384,3.583119141,0.00005625,4.585274912,0.816739807,26.91431803,4.440710434,2.365256255,7.32611159,16.6875,310.4288986,177.9701177,85.16172129,927.1517909,2.953006059,1.292618715,173.7373761,322.6659053,44.29158825,0.189754446,0.324741535,2.021505926,0.617491765,151.6586376,151.6586376,0.316875,3,2.074823004,314.1447341,181.6657692,0,1,1,1,3,1
1,166.41,6.7587,1.195615,0.00343,3.3437325,1.575275,19.153525,3.73675,1.29695,8.00375,1.75,385.1525,96.52,33.2125,268.1575,1.913825,0.7341,137.22,16.3525,5.2305,1.0646425,0.14903,2.70713,0.1683475,112.9325,71.5275,0.7035,0,0.752725,30.824,50.408125,0,1,1,1,3,1
1,424.075,13.632875,7.91355,0,4.0552,0.8026,58.551375,6.8575,4.62125,17.68925,44.5,651.625,348.8375,84.4375,491.975,3.914125,2.405625,322.2,249.7125,18.7875,0.2692875,0.6165625,3.5087625,0.45725,119.125,119.125,0.845,8,1.3825,162.90375,150.537875,0,1,1,1,3,1
1,363.180901,16.9244985,7.394319285,0.077934313,5.464094062,2.31273656,37.19437397,3.970850212,7.294262847,16.39436563,35.65895667,903.0947217,315.9109522,76.7221911,690.9581029,3.534301728,1.562334043,262.2062532,405.0397655,71.3330253,0.318051493,0.463874052,5.241979544,0.349823403,256.9426667,127.4798445,0.375050823,7.610693546,3.419414133,240.5370326,195.9753331,0,1,1,1,3,1
1,249.9342778,8.969999137,3.887537869,0,3.167476463,1.193553985,31.2540938,2.340086138,0.810247125,11.00410358,19.10306163,477.511121,183.1563476,48.0850341,288.3442969,2.808706264,1.276804501,151.6167566,210.1719025,9.957769998,0.310700629,0.308292243,2.836135492,0.108709537,247.15515,88.92746672,0.375884564,3.81796185,1.168025697,173.3022946,70.96386647,0,1,1,1,3,1
1,121.5106667,5.724125758,2.029717561,0.002982,1.58152025,1.58137922,15.63203538,1.545136364,11.56151235,3.786633561,8.34375,97.44129545,63.48590152,50.44882576,132.5811061,1.04281053,0.888506667,122.5798712,58.61875,2.96810303,0.028268106,0.111099242,0.62983625,0.072107576,26.447,26.447,0.1584375,1.5,0.421756212,49.35400758,23.00124742,0,1,1,1,3,1
1,186.489364,9.06591485,1.959308201,0,2.232432658,4.664358447,20.12362522,2.958674434,0.531095036,6.982398453,13.77176888,287.0467674,209.2338064,58.4816298,467.2386297,1.775020209,0.974306854,156.0820499,408.438731,18.26692565,0.127472625,0.259174452,1.008519693,0.157617569,114.2243263,114.2243263,0.283516185,0.898066667,0.969557532,228.2467653,144.8784628,0,1,1,1,3,1
1,319.3130192,12.98745827,5.015371057,0,5.430357819,1.671358429,38.38685391,2.425092811,1.885552605,11.77019509,22.185,697.9414419,206.2965701,33.91842811,200.0161886,2.62223995,1.474839747,178.530022,75.86,4.35525,0.377140611,0.376244019,3.53202402,0.146769428,235.0313758,42.41214234,0.5336,4.24,1.053834043,40.34948569,60.59637439,0,1,1,1,3,1
1,497.9276523,24.44464667,14.40716486,0.382433333,6.198990782,1.575201867,46.9609339,3.253966667,7.767073129,24.49865297,103.6677026,436.3224544,566.7173723,155.8810359,1078.759341,5.745886441,2.750154995,443.2983682,850.2137651,37.52316667,0.542333765,0.83213684,2.957952553,0.391793729,415.6588513,284.6588513,1.106963282,83.63028308,3.151923918,645.7708644,290.427086,0,1,1,1,3,1
1,445.3362049,17.61159541,6.398281987,0,6.934848544,3.204156615,57.80331424,4.34151553,2.068472722,14.46819149,25.23107558,751.4098366,223.8919051,64.84784986,533.4867245,4.674635459,2.129387569,280.245485,214.0879218,13.41817966,0.621022749,0.779630741,5.459584426,0.294027955,285.4599549,104.0199549,0.516906305,5.669904625,2.007305337,184.999971,112.9121831,0,1,1,1,3,1
1,177.8765513,8.069988755,3.338340628,0,0.042975733,0.220625768,18.73737059,5.351813257,10.33006958,8.888935594,11.97,446.2735172,150.0310372,34.2615211,654.603896,1.111931778,0.456030422,66.23933238,1055.224072,15.25548746,0.103342741,0.139720894,1.479303249,0.244939368,79.44563758,79.44563758,0,0,1.268927411,110.8435482,190.1739259,0,1,1,1,3,1
1,379.1388978,12.59845908,5.630172738,0,2.335172044,0.75684932,49.07766491,2.508344863,1.994212085,16.85883445,36.05885243,701.8683567,249.5358117,45.58810581,316.012427,3.818979326,1.426602964,197.0213408,237.9286515,71.27542606,0.436432215,0.471267842,4.46722269,0.181783427,157.8171607,70.45716065,0.251203333,5.8714,1.168934275,116.6626602,115.911542,0,1,1,1,3,1
1,753.2839063,34.62498802,11.64801979,0.5895,11.96500646,6.493952604,82.25612031,6.571583333,3.799840104,30.47527917,51,454.9583333,490.3995833,197.2167188,1039.635104,5.646908333,4.620183854,561.1101563,718.6268229,35.72784375,0.249738646,0.543295781,3.185236094,0.440920833,277.8227083,277.8227083,0.44,12,5.23545,616.054,146.8655964,0,1,1,1,3,1
1,1150.597678,57.05733442,10.01828561,0,29.34654963,12.99865913,130.3090956,10.38596463,7.444860034,34.26185633,16.93398313,440.3218658,482.9973904,235.4571494,1678.416525,10.05160356,4.838268477,640.9132589,638.4878927,79.71416209,0.938667516,0.818025426,8.654822504,0.683193159,480.6397131,296.4209631,0.298834996,4.73155411,10.17900176,570.5049489,371.657627,0,1,1,1,3,1
1,334.2182569,16.12640619,6.476030892,0.00686,6.597822151,1.863407807,33.51982698,3.680679402,5.102613609,15.56136443,29.69892187,750.0633934,327.4719082,66.26547374,530.3821278,3.80528055,1.618490545,258.2986697,274.4308922,21.11283125,0.3553736,0.588430719,2.972666719,0.324458937,214.1348471,131.3248471,0.548186719,4.90875,2.371100259,287.127535,147.3982074,0,1,1,1,3,1
1,365.0685863,14.81772525,4.185730134,0.0044,4.150641598,2.448139732,41.67087581,5.046338449,7.228001335,17.03193657,22.21595212,1116.632375,270.4160955,95.4569456,851.4607313,4.66074798,1.652437191,264.1726835,405.0207514,22.04304,0.374040907,0.531785228,7.145642957,0.364725965,331.4174806,175.2374806,0.291882009,5.042082081,3.783190298,355.8166932,218.7558199,0,1,1,1,3,1
1,373.8963319,11.64586829,4.629493384,0.0202375,4.179004934,1.7848375,50.42450027,3.44960625,8.509584806,15.62304153,67.8168474,863.6430241,348.2689479,52.29075766,567.9931122,1.91820885,1.789174044,296.080521,122.5746347,5.2905,0.091460957,0.262253278,6.026848937,0.396163521,37.72529104,37.72529104,0.396983045,14.63472139,3.851729666,32.97762744,296.177308,0,1,1,1,3,1
1,525.648425,23.5353145,12.5949335,0.019,6.795109125,1.814135975,50.869788,1.8014875,1.42910125,25.9483075,242.8897,526.992025,409.830475,37.6001,233.310675,4.24573925,2.1916825,405.50935,261.119675,0.526875,0.5302711,0.702985175,3.87343115,0.1589129,216.50255,52.75255,0.88901875,54.416725,0.86385675,11.27898,85.7785765,0,1,1,1,3,1
1,154.275245,7.4658737,1.04323104,0,4.970302305,0.97884451,20.64270525,6.305823499,12.8458568,5.308133049,0,403.0299,193.889785,125.543145,1031.584355,4.033991449,0.84682905,88.15620999,680.430365,109.594,0.22489146,0.3210491,1.399208785,0.355935045,314.805415,314.805415,0,0,4.0885798,690.0262315,243.4506277,0,1,1,1,3,1
1,279.824109,10.99462099,0.754756536,0.00021,1.634939103,7.96090646,34.71625373,6.237886396,2.629025527,12.82083264,0,248.3554624,45.54102856,41.84085378,494.8713435,4.230825861,1.765692456,156.7143546,82.14494151,25.29543771,0.451694959,0.14992774,1.569891948,0.377946778,266.8793386,266.8793386,0,0,4.154997526,80.55589323,42.7669554,0,1,1,1,3,1
1,168.017,5.2386,2.7763406,0.001242,2.6490178,1.1876762,26.4408,3.681,16.44825,7.2524,9.576,110.9774,254.8324,39.945,462.86,0.98185,0.2793,71.8868,73.5,41.3295,0.093305,0.122345,0.686095,0.281015,53.1682,53.1682,0,0,2.989364,86.6335,513.104598,0,1,1,1,3,1
1,314.2236583,9.286289667,3.2787775,0.7012,3.328161375,1.892919483,44.80232492,2.490895833,3.522759167,12.46133542,71.31413333,434.0837863,189.7876804,59.41614606,430.2037935,4.067947366,1.195023356,197.0664,286.5346583,13.30341667,0.4833249,0.541925617,3.499718725,0.170236808,254.7359917,118.2776583,0.479553333,45.67473333,1.553820333,232.6991492,118.0901385,0,1,1,1,3,1
1,135.3134468,4.95844411,2.600896885,0.121119,1.41521216,0.525298268,17.32976323,1.106061049,4.347414616,5.504440718,56.5825,311.4799135,103.1390076,31.76485272,263.8521072,1.584236748,0.651990133,107.5031351,165.0961605,7.253966457,0.137006325,0.260372374,1.021347119,0.113238746,106.2934895,59.56640614,0.252035,12.9925,0.745504016,114.4382685,88.72978991,0,1,1,1,3,1
1,346.3697101,11.44775325,6.036005086,0.087079333,3.200671431,1.123558127,46.25518738,2.807623816,12.42068922,15.56444077,121.97,197.4767888,209.4657796,68.86655901,581.4433286,2.478966848,1.710144754,270.1222544,320.1195457,11.025788,0.118040543,0.413943047,1.325106487,0.250416731,104.9363486,101.8088486,0.727581667,50.58666667,1.230946847,184.9069987,133.6644993,0,1,1,1,3,1
1,710.7825789,25.81148856,10.98062144,0.501361316,8.476179442,3.430106396,88.87976068,7.607917342,2.263096914,30.29616846,46.58771634,1296.869873,527.4823673,115.0786662,627.3680376,6.587151199,3.745019703,481.7925505,298.8984721,11.24562133,0.896305083,0.74380617,7.320270312,0.270306783,607.5114265,193.2303953,0.430912752,11.10356322,2.198700629,188.8373603,108.9493407,0,1,1,1,3,1
1,183.2525,6.982375,3.601715,0.204875,1.5865225,0.954965,25.374675,4.48125,3.0525,7.4309,13.4375,283.995,179.06,113.7475,810.25,4.824625,1.085975,113.4525,634.545,59.44425,0.3564625,0.35335,2.731075,0.3612375,287.915,253.165,0.098125,3.75,2.803075,607.313,140.6818,0,1,1,1,3,1
1,439.3339363,18.52766381,2.399797798,0,10.90090468,3.680035853,53.56036076,11.83224554,8.535009489,18.93590295,0,478.4630741,159.8259889,150.3106703,1185.660899,6.537011776,2.709226358,249.7499403,536.5058038,35.41881399,0.465187512,0.38615677,2.11545494,0.645352155,643.6299245,638.5209245,0,0,4.896465028,563.0687137,110.5637857,0,1,1,1,3,1
1,746.0327615,28.52669258,11.8294418,0.232738,11.98670945,2.734630988,95.21784956,7.793287586,8.038514096,29.77177756,53.545,293.4382382,259.0729103,98.14853219,934.011425,5.238106106,4.085439412,495.9354606,211.6995907,19.33184363,0.374802829,0.76595791,7.313107918,0.44043243,112.8461837,112.8461837,0.611863911,19.79486504,3.202568238,180.8735955,299.732557,0,1,1,1,3,1
1,416.5422457,11.58139449,3.495203095,0,6.12249337,1.344723149,60.16494831,14.13034639,7.672200924,16.12298214,9.605,232.1972252,262.3348129,99.23438167,587.132689,5.480290418,2.819224533,341.315481,130.6169111,37.95375199,0.405572629,0.308825946,4.669724701,0.447075775,123.6029305,123.6029305,0.169562791,2.696423507,2.175155777,71.03694937,286.8274894,0,1,1,1,3,1
1,167.7522889,8.312002304,1.147511737,0,5.364087752,1.482807305,18.94792646,3.496200581,1.53977518,4.855140486,0,176.3444194,55.21394299,59.53284669,309.4793833,2.636036008,1.106438815,139.0789118,39.53245993,6.931143044,0.172714427,0.167102167,1.020416141,0.202053618,77.95343437,77.95343437,0.000208046,0.041991379,2.244385885,58.34268225,409.3888294,0,1,1,1,3,1
1,695.3045394,20.80130043,4.912227266,0.05942,10.00353346,4.550777704,100.3428962,10.89770452,14.01539119,28.39403105,100.2291284,1029.623987,349.0252566,114.1610802,700.1762077,10.06436887,3.446593944,429.0402586,121.5504427,17.11738693,0.985432306,0.80677137,12.0669103,0.399757635,265.5790707,200.2990707,0.270694189,21.91747616,3.671422881,100.8709852,227.7186536,0,1,1,1,3,1
1,146.5540818,5.0063276,3.159906724,0.116369,1.299748473,0.202650104,21.23208119,1.683685942,0.780549137,5.052917241,12.435,290.5373885,102.0070081,30.91423288,487.1793051,1.088662398,0.543049633,114.0001731,39.03037658,6.480191273,0.098227317,0.063066048,1.205742033,0.399730756,16.95851635,16.95851635,0.090785,3.471875,0.113147,3.025128485,91.88658784,0,1,1,1,3,1
