Calories/s,Fat/s,Sat_Fat/s,Trans_Fat/s,Mono_Fat/s,Poly_Fat/s,Carbs/s,Fiber/s,Sugars/s,Protein/s,Cholesterol/s,Sodium/s,Recipe,HealthyLabel,ModelPrediction,Timestamp,ModelName,key,ID
583.1820182,28.86792107,13.91100286,0.3698445,9.225519387,2.897525831,66.52469968,7.30572573,7.922604227,18.60611298,63.68697544,815.4407694,Creamy Fusilli with Kale and Butternut Squash,1,1,2/22/2020 15:39,Cindy CholoScore,583.182018228.8679210713.911002860.36984459.2255193872.89752583166.524699687.305725737.92260422718.60611298,303
679.7503494,29.03956386,9.008586976,0.421387148,9.217706472,6.668425551,4.844164388,1.032238438,0.583388,94.31263949,320.1484625,715.8782573,"Quinoa with Watercress, Pears, and Pomegranates",0,1,2/22/2020 15:39,Cindy CholoScore,679.750349429.039563869.0085869760.4213871489.2177064726.6684255514.8441643881.0322384380.58338894.31263949,1649
453.0530299,29.11868868,15.10649431,0.08253,8.686450791,1.648327417,34.80422357,2.57114947,5.466125254,14.34220018,82.12448867,363.2019779,Sugar Snap Pea & Barley Salad,1,1,2/22/2020 15:39,Cindy CholoScore,453.05302989999929.1186886815.106494310.08252999999999998.6864507911.64832741734.804223572.571149475.46612525414.34220018,1821
815.55,29.12975,14.75975,0.0085,7.184025,2.5791,109.99225,7.61,14.89875,27.587,80.65,1139.675,"Tomato, Spinach & Mascarpone Gnocchi",1,1,2/22/2020 15:39,Cindy CholoScore,815.5529.1297514.759750.00857.1840252.5791109.992257.6114.8987527.587,902
616.2841902,29.13592078,7.426323545,0.025048333,15.99248382,3.830878036,70.68760241,4.366348717,6.818228373,17.78187042,32.48,1119.462468,Kale and Pancetta Risotto,1,1,2/22/2020 15:39,Cindy CholoScore,616.284190229.135920787.4263235450.02504833315.992483823.83087803670.687602414.3663487176.8182283729999917.78187042,433
623.8685136,29.22433635,4.822305941,0.01634,18.94518139,3.733899314,73.95303855,6.968890833,3.339018279,18.64853412,159.96,848.6330561,Broccoli Tortellini,1,1,2/22/2020 15:39,Cindy CholoScore,623.868513629.224336354.8223059410.0163418.945181393.73389931473.953038556.9688908333.33901827918.64853412,142
588.7371128,29.27818,9.839138294,0.330075,12.08952041,4.888553622,35.726105,2.0676,12.577,44.326255,134.385,405.4534584,Cauliflower and Potato Sabzi with Spices,1,1,2/22/2020 15:39,Cindy CholoScore,588.737112829.278189.8391382940.33007512.089520414.88855362235.7261052.067612.57744.3262549999999,1153
740.6834302,29.33950963,13.20949498,0.232738,10.92023708,2.698982217,90.479122,8.196940397,11.0141548,29.15972741,60.715,942.4969085,Cauliflower Mac and Cheese Gratinée,1,1,2/22/2020 15:39,Cindy CholoScore,740.683430229.3395096313.209494980.23273810.920237082.6989822169999990.4791228.19694039711.014154829.15972741,215
625.124,29.35597,16.986446,0.465476,8.345067,1.700111,73.12907,3.372,25.78497,17.617,105.08,834.517,Carrot-and-Parsnip Souffle,1,1,2/22/2020 15:39,Cindy CholoScore,625.12429.3559716.9864460.4654768.3450671.70011173.129073.37225.7849717.617,1122
434.8675468,29.35778991,13.24427595,0.444419375,9.959307236,3.257153907,19.17543654,1.722001525,6.05734742,23.66718136,226.01725,661.94631,Asparagus and Ricotta Flatbread with Arugula,1,0,2/22/2020 15:39,Cindy CholoScore,434.867546829.3577899113.244275950.4444193759.9593072363.2571539069999919.175436541.7220015256.0573474223.66718136,1868
685.7856398,29.36959833,13.9792472,0.00134175,9.990558466,2.796098958,87.58952064,3.392008333,36.28980337,19.88548141,58.55119231,117.8058936,Spring Asparagus and Mushroom Papardelle,1,1,2/22/2020 15:39,Cindy CholoScore,685.78563979999929.3695983313.97924719999990.001341759.9905584662.79609895887.589520643.39200833336.2898033719.88548141,1810
557.9876586,29.37986738,16.99471287,0.287580231,9.636815511,1.366416452,23.18117585,0.8064,1.338953922,49.71905711,195.3717613,491.6424909,Multigrain Waffles,1,1,2/22/2020 15:39,Cindy CholoScore,557.987658629.3798673816.994712870.2875802319.6368155111.36641645223.181175850.80641.33895392249.71905711,1505
661.1051331,29.38284179,12.68447656,0,11.54816659,3.41045283,69.38120542,5.868351287,1.885243288,30.05332946,62.36895088,1159.488748,Spinach and Potato Pizza,1,1,2/22/2020 15:39,Cindy CholoScore,661.105133129.3828417912.68447656011.548166593.4104528369.381205425.8683512871.88524328830.05332946,813
520.0774225,29.4318589,11.53832261,1.338097492,10.99638101,1.60987548,34.44776599,4.225073479,7.756279527,31.15369996,90.08864568,823.0372676,Mashed Potatoes With Carrots And Dill,1,1,2/22/2020 15:39,Cindy CholoScore,520.077422529.431858899999911.538322611.33809749210.996381011.6098754834.447765994.2250734797.75627952731.15369996,1482
617.8918043,29.43278709,8.504880019,0.361713516,13.20251793,4.918618462,70.09891857,15.99841238,7.008345375,28.06871168,31.29328125,849.4332574,Farro with Broccoli Rabe Pesto,1,1,2/22/2020 15:39,Cindy CholoScore,617.891804329.432787098.5048800190.36171351613.202517934.9186184619999970.0989185715.998412387.00834537528.06871168,351
500.8125,29.46755,6.7796725,0.04543,13.7316675,7.0457475,30.0197,4.9965,2.6128,29.717125,68.805,623.63,"Broccoli, Mushrooms and Roasted Peppers",1,1,2/22/2020 15:39,Cindy CholoScore,500.812529.467556.77967250.0454313.73166749999997.045747530.01974.99652.612829.717125,1079
729.8436125,29.47827737,4.124186786,0,19.93296548,3.587456836,98.39694735,8.826926966,8.007688535,19.64389402,0,813.6754713,Strascinati with broccoli,1,1,2/22/2020 15:39,Cindy CholoScore,729.843612529.478277374.124186786019.932965483.58745683698.396947358.8269269668.00768853519.64389402,862
305.7845375,29.48228933,4.258295972,0,20.96714525,3.171274946,8.865142469,2.454553554,5.432994038,2.781915367,67.230625,49.07262015,Spinach-Taleggio Bites,1,1,2/22/2020 15:39,Cindy CholoScore,305.784537529.482289334.258295972020.967145253.1712749468.8651424692.4545535545.432994037999992.781915367,1804
674.5087331,29.61638325,15.93816149,0,8.425386882,2.565362483,65.06545374,4.824700488,5.356276399,36.38093464,89.58449308,1416.189814,Carrots with garlic yoghurt,1,1,2/22/2020 15:39,Cindy CholoScore,674.508733129.6163832515.9381614908.4253868822.56536248365.065453744.8247004885.3562763989999936.38093464,1146
575.8133757,29.7167012,17.25556491,0.668481755,7.652010608,1.418144666,48.34944118,2.459126854,2.626871864,28.11455297,85.88824838,792.458453,Strawberry Arugula Quinoa Salad,1,1,2/22/2020 15:39,Cindy CholoScore,575.813375729.716701217.255564910.6684817557.652010607999991.4181446659999948.349441182.4591268542.62687186428.11455297,1819
763.5831867,29.72643646,4.22024161,0.003575,18.07916835,5.554215564,111.3647202,25.72264203,15.91357104,24.49876209,3.614564198,141.2697673,Barley Salad with Squash And Broccoli,1,1,2/22/2020 15:39,Cindy CholoScore,763.583186729.726436464.220241610.00357518.079168355.554215564111.364720225.7226420315.9135710424.49876209,76
599.1362348,29.74224292,13.87253054,0.547321,9.587294289,3.228736942,65.02467998,7.412633333,17.60569187,22.24373983,59.30297564,339.3530453,Cauliflower cheese & spinach pasta bakes,1,1,2/22/2020 15:39,Cindy CholoScore,599.13623479999929.7422429213.872530540.5473219.587294288999993.22873694265.024679987.41263333317.6056918722.24373983,205
695.416825,29.7623455,15.86061133,0.34312,9.016822792,1.97682815,68.30367158,5.1042375,9.87737,37.13776292,122.5941333,1198.6131,"Halloumi with lemony lentils, chickpeas & beets",1,1,2/22/2020 15:39,Cindy CholoScore,695.41682529.762345515.860611330.343129.0168227921.9768281568.303671585.10423759.8773699999999937.13776292,1357
366.8393638,30.00513528,10.05160692,0.100546309,13.18366223,4.879141927,13.28880539,0,12.47923728,9.615779516,49.8951607,504.3749149,"Butternut Squash, Kale, and Tomato Stew",1,1,2/22/2020 15:39,Cindy CholoScore,366.839363830.0051352810.051606920.10054630913.183662234.87914192713.28880539012.479237289.615779516,1109
351.365183,30.08447965,3.147097373,0.075462801,18.26069182,7.500624097,20.44576187,5.708251389,1.237466667,2.868861111,0,145.9415451,"French Lentils with Roasted Roots, Caramelized Onions, and Thyme Recipe",1,1,2/22/2020 15:39,Cindy CholoScore,351.36518330.084479653.1470973730.07546280118.260691827.50062409720.445761875.7082513891.2374666672.868861111,1315
659.5689986,30.09587534,5.546314154,0,10.88226046,11.62985633,82.68207082,5.724937124,3.067741416,18.64857783,0,28.58582832,"Coconut Rice, Tofu, And Kale Salad",1,1,2/22/2020 15:39,Cindy CholoScore,659.568998630.095875345.546314154010.8822604611.6298563382.682070825.724937123999993.06774141618.64857783,278
678.2570352,30.10117476,6.103484024,0.02329,17.41925764,4.38595986,78.68704,5.412670751,8.014495891,25.47208514,164.7794189,1017.668806,"Kale, Parmesan, and Fried Egg Tartine Recipe",1,1,2/22/2020 15:39,Cindy CholoScore,678.257035230.101174766.1034840240.0232917.419257644.3859598678.687045.4126707518.01449589125.47208514,452
698.2409515,30.26058287,17.33788031,0.465476,8.127595178,1.596714597,78.2829385,5.167909584,8.667121672,30.17816157,112.3111603,816.0062185,Baked Spinach Ravioli,1,1,2/22/2020 15:39,Cindy CholoScore,698.24095149999930.2605828717.337880310.4654768.1275951781.5967145969999978.28293855.167909583999998.66712167230.17816157,49
625.0975512,30.2784725,10.13787787,0,14.24492423,4.033877999,60.98016375,3.89935,2.24701125,25.333755,52.8,1624.955134,Crazy Parsnip Carrot Puree With Frico,1,1,2/22/2020 15:39,Cindy CholoScore,625.097551230.278472499999910.13787787014.244924234.0338779989999960.980163753.899352.2470112525.333755,1238
827.1707378,30.43740304,18.16079608,0,8.124532026,1.653080721,105.7645621,7.952,7.263262053,33.85478699,88.39342341,673.7691247,Broccoli & Blue Cheese Gnocchi,1,1,2/22/2020 15:39,Cindy CholoScore,827.170737830.4374030418.1607960808.1245320261.653080721105.76456217.9527.2632620529999933.85478699,117
746.9238341,30.44210112,10.00716498,0.232738,12.83459751,2.897684019,14.77070573,2.209468988,3.36745259,99.31594375,391.965,1418.162671,Peachy Quinoa Breakfast,0,1,2/22/2020 15:39,Cindy CholoScore,746.923834130.4421011210.007164980.23273812.834597512.8976840189999914.770705732.2094689883.3674525999.31594375,1869
711.9216667,30.53406667,7.897926667,0.0665,9.72595125,3.97520375,85.19146667,6.271333333,7.6534,20.68346667,33,678.7791667,Asparagus Pasta with Sun-Dried Chili,1,1,2/22/2020 15:39,Cindy CholoScore,711.921666730.534066677.8979266670.06659.725951253.9752037585.191466676.271333332999997.653420.68346667,982
750.8258308,30.66182961,16.93839599,0.929297368,9.326039119,1.97129011,96.78479679,6.101811403,11.57941376,21.12279983,67.35480805,717.5265628,Penne with Roasted Asparagus and Balsamic Butter,1,1,2/22/2020 15:39,Cindy CholoScore,750.825830830.6618296116.938395990.9292973689.326039118999991.9712901196.784796796.1018114029999911.5794137621.12279983,625
392.4674383,30.67640078,17.97055413,0.390398179,8.011125188,1.157344446,7.269581725,0.288057281,1.541400444,22.00845017,91.11155369,770.535433,Mushroom & cauliflower penne,1,1,2/22/2020 15:39,Cindy CholoScore,392.46743829999930.6764007817.970554130.3903981798.0111251881.1573444467.2695817250.2880572811.54140044422.00845017,1509
405.8716,30.69162817,17.46307108,0,7.87393275,1.2730472,13.15097767,1.19695,4.784315833,20.8231275,101.4757333,846.8444667,Lentil and Spinach Salad,1,1,2/22/2020 15:39,Cindy CholoScore,405.871630.6916281717.4630710807.873932751.273047213.150977671.196954.78431583320.8231275,1452
818.3947351,30.92184555,13.86996699,0,12.83703814,2.052561252,104.9152145,13.89738048,6.59873155,33.68341592,74.65374423,630.1654945,Caprese Stuffed Baked Potatoes,1,1,2/22/2020 15:39,Cindy CholoScore,818.39473509999930.9218455513.86996699012.837038142.052561252104.915214513.897380486.5987315533.68341592,160
541.3903866,31.00022068,17.45821509,0.495312139,9.140371768,1.642486277,40.64641876,3.841573405,3.773535644,25.56055006,77.41217408,844.1123862,Spinach-Artichoke Bread,1,1,2/22/2020 15:39,Cindy CholoScore,541.390386631.0002206817.458215090.4953121399.1403717681.64248627740.646418763.8415734053.77353564425.56055006,1773
683.0173816,31.00275219,11.01197687,0,14.30600275,3.598175949,78.10871482,9.807019623,8.835041095,26.82610041,42.98,1358.950427,Broccoli Bread,1,1,2/22/2020 15:39,Cindy CholoScore,683.017381631.0027521911.01197687014.306002753.59817594978.108714829.8070196238.83504109526.82610041,118
799.6206602,31.03095662,5.48947169,0,14.29167074,8.176746584,105.0150526,12.84460885,10.43943485,30.08242233,9.605,506.1260593,Fusilli with Asparagus-Mint Pesto,1,1,2/22/2020 15:39,Cindy CholoScore,799.620660231.030956625.48947169014.291670748.176746584105.01505259999912.8446088510.4394348530.08242233,372
423.846995,31.07107077,18.6117332,0.507621,8.422960832,1.297701724,25.95995324,2.238735272,3.116514601,11.77715833,101.85,523.0362762,Cheesy Spinach Pizza,1,1,2/22/2020 15:39,Cindy CholoScore,423.84699531.0710707718.61173320.5076218.4229608321.29770172425.959953242.2387352723.11651460111.77715833,1202
364.84,31.1988,10.40004,0.10982,13.2605,5.38678,1.3616,0,0.8982,18.1212,358.2,506.08,Hot Yogurt And Barley Soup,0,0,2/22/2020 15:39,Cindy CholoScore,364.8431.198810.40003999999990.1098213.26055.386781.361600.898218.1212,1365
467.8672745,31.28355461,13.2409534,0.03857,13.04088826,3.276574034,32.218841,5.90225,5.646240589,15.57074816,71.95151838,404.1589097,Squash Mashed Potatoes,1,1,2/22/2020 15:39,Cindy CholoScore,467.867274531.2835546113.24095340.0385713.040888263.27657403432.2188415.902255.64624058915.57074816,1814
547.9456819,31.34442597,11.35537496,0.166742321,12.37957528,4.30584763,50.98655686,1.815066667,12.00119364,14.31039309,102.0739137,479.6899575,Asparagus Tabbouleh,1,1,2/22/2020 15:39,Cindy CholoScore,547.945681931.3444259711.355374960.16674232112.379575284.3058476350.986556861.81506666712.0011936414.31039309,986
646.6395169,31.40347858,20.25264301,0.02765,6.29398659,3.122731562,75.49328165,15.35685,5.816005,22.93435499,7.9625,117.7468533,Barley and Lentil Soup,1,1,2/22/2020 15:39,Cindy CholoScore,646.639516931.4034785820.252643010.027656.293986593.12273156275.4932816515.356855.81600522.93435499,55
738.5492836,31.56412773,15.66661853,0,10.80566474,3.108912616,79.05940874,8.80098315,1.681267811,33.71635598,81.46,1209.286114,Quinoa with Toasted Walnuts,1,1,2/22/2020 15:39,Cindy CholoScore,738.549283631.5641277315.66661853010.805664743.10891261679.059408748.800983151.68126781133.71635598,1646
1014.629868,31.66722592,9.962402215,0,16.64055659,3.186527712,138.4826096,13.83909086,13.18737906,46.1155456,28.815,802.8143187,"Dinner Tonight: Orecchiette with Lentils, Onions, and Spinach Recipe",1,1,2/22/2020 15:39,Cindy CholoScore,1014.62986831.667225929.962402215016.640556593.18652771199999138.482609613.8390908613.1873790646.1155456,337
575.0163606,31.70356997,18.85143212,0.572597527,8.50275618,1.562681762,45.99953867,1.908914044,6.52465214,26.07700559,93.80989666,594.3054457,Indian-Spiced Cauliflower Dip,1,1,2/22/2020 15:39,Cindy CholoScore,575.016360631.7035699718.851432120.5725975278.502756181.56268176245.999538671.9089140446.5246521426.07700559,1374
346.5819656,31.71448824,7.936878813,0.046412006,16.47773323,5.492859794,4.399882301,0.348604614,0.197736577,8.707542412,41.95729423,206.0221936,Spicy Quinoa,1,1,2/22/2020 15:39,Cindy CholoScore,346.581965631.714488247.9368788130.04641200616.477733235.4928597944.3998823010.3486046140.1977365778.707542412,1757
635.4698984,31.75157598,3.014631961,0.00268125,10.62757837,16.1981033,76.30199122,20.52910791,2.567892602,17.46488739,0,934.9204481,Barley with Winter Greens Pesto Recipe,1,1,2/22/2020 15:39,Cindy CholoScore,635.469898431.751575983.0146319610.0026812510.6275783716.198103376.3019912220.529107912.5678926019999917.46488739,84
423.8280109,31.77478577,7.807080753,0.297208368,15.44791467,6.673228587,22.59747616,1.352238159,2.695710955,12.37772127,94.90038825,463.1338563,Golden Scalloped Potatoes,1,1,2/22/2020 15:39,Cindy CholoScore,423.828010931.774785777.807080752999990.29720836815.447914676.67322858722.597476161.3522381592.69571095512.37772127,1340
681.534567,31.81829099,7.562816977,0.000225,17.57636835,5.141825219,82.8260582,10.89535163,20.07544091,18.34944116,13.04078064,169.0137146,Black Quinoa & Kale Salad,1,1,2/22/2020 15:39,Cindy CholoScore,681.53456731.818290997.5628169770.00022517.576368355.1418252189999982.826058210.8953516320.0754409118.34944116,99
439.3811,31.9438125,7.40276875,0,12.39259875,9.8192225,37.570975,2.708625,19.9532875,3.0301875,0.38,221.3035,Engine 2 Kale Pesto recipes,1,1,2/22/2020 15:39,Cindy CholoScore,439.381131.94381257.40276875012.392598759.819222537.5709752.70862519.95328753.0301875,1300
953.4913027,31.97171815,5.339222809,0.045945099,14.40474551,8.231333669,33.33067444,4.853037037,23.70411296,130.0798202,304.1735,1571.675139,"Black Bean, Asparagus, and Jicama Salad",0,1,2/22/2020 15:39,Cindy CholoScore,953.491302731.971718155.3392228090.04594509914.404745518.23133366933.330674444.85303703723.70411296130.0798202,1050
572.1446211,31.98240429,13.31428487,0.200921662,9.465452846,4.570583856,34.59077789,2.876216667,6.207686603,34.70907978,105.171195,1761.04523,Linguine with Carrot Ribbons and Lemon-Ginger Butter,1,1,2/22/2020 15:39,Cindy CholoScore,572.144621131.9824042913.314284870.2009216629.4654528464.57058385634.590777892.8762166676.2076866029999934.70907978,1469
378.5357453,32.02662285,13.51152279,0.523712,12.57916741,3.620088274,17.72453298,4.34438629,10.41041259,7.500472645,59.24,477.1070683,"Baked yam & tofu with purple rice, kale pesto & sprouts",1,1,2/22/2020 15:39,Cindy CholoScore,378.535745332.0266228513.511522790.52371212.579167413.6200882739999917.724532984.3443862910.410412597.500472645,1004
628.3353121,32.03345825,14.99130568,0.850814,10.00091763,4.513462929,60.47355144,5.630525314,8.377473421,25.95956362,99.52,791.4156766,Roasted Asparagus and Carrots,1,1,2/22/2020 15:39,Cindy CholoScore,628.335312132.0334582514.991305680.85081410.000917634.51346292960.473551445.6305253148.37747342125.95956362,1669
824.1255415,32.2065034,8.042218647,0.324465962,11.42483873,7.986947694,9.218100606,1.59605,3.527507538,115.2858862,376.7991818,2111.056445,Ratatouille with Chickpeas and Quinoa,0,1,2/22/2020 15:39,Cindy CholoScore,824.125541532.20650339999998.0422186470.32446596211.424838737.986947693999999.2181006061.596053.527507538115.2858862,1652
650.0680869,32.22883286,13.88429901,0.05528157,12.81659252,3.416234611,49.83420827,6.395135182,9.828817618,40.62476803,112.2641116,1596.608372,Lemony Braised Broccoli recipes,1,1,2/22/2020 15:39,Cindy CholoScore,650.068086932.2288328613.884299010.0552815712.816592523.41623461149.834208276.3951351829.8288176179999940.62476803,1439
666.3808775,32.27861675,8.79165107,0,18.02696023,3.094029047,74.13436299,7.986472209,8.020409678,23.49343519,57.00723211,721.2924688,Cheese Ravioli With Kale Pesto and Roasted Carrots,1,1,2/22/2020 15:39,Cindy CholoScore,666.380877532.278616758.79165107018.026960233.09402904774.134362997.986472208999998.02040967823.49343519,237
530.6901128,32.27967364,10.11954229,1.338097492,13.42737472,4.711973028,31.7145067,4.431490506,5.758186785,27.48493676,80.51264568,1124.965742,Carrots: It's what's for breakfast,1,1,2/22/2020 15:39,Cindy CholoScore,530.690112832.2796736410.119542291.33809749213.427374724.71197302831.71450669999994.4314905065.75818678527.48493676,1143
544.9377019,32.291752,14.2918499,0.633425,10.98168982,4.230333721,22.55509445,5.285448075,5.796048393,42.20072896,190.2945833,960.0196336,Chickpeas with tomatoes & spinach,1,1,2/22/2020 15:39,Cindy CholoScore,544.937701932.29175214.29184990.63342510.981689824.23033372122.555094455.2854480755.7960483929999942.20072896,1214
516.8129909,32.32719342,14.717588,0.964660049,12.6995698,1.812609425,33.72303407,3.263972297,10.3525627,21.58087134,78.42023302,249.5740395,Broccoli And Feta Pasta Salad,1,1,2/22/2020 15:39,Cindy CholoScore,516.812990932.3271934214.7175880.96466004912.69956981.81260942533.723034073.26397229710.352562721.58087134,1066
723.0691473,32.37883249,17.12459052,0.025329375,10.33194085,2.132700557,58.41971619,5.201410145,8.77542595,49.53547601,126.0075353,1623.686389,"Spelt Focaccia With Kale, Squash And Pecorino",1,1,2/22/2020 15:39,Cindy CholoScore,723.06914729999932.3788324917.124590520.02532937510.331940852.1327005569999958.419716195.2014101458.7754259549.53547601,1742
730.6240624,32.46177044,6.044822609,0.199671361,14.50395442,8.571103932,35.86891651,1.53188125,24.23092231,71.47377355,234.5948664,2894.014132,Carrot-Flax Muffins,1,1,2/22/2020 15:39,Cindy CholoScore,730.624062432.461770446.0448226090.19967136114.503954428.57110393235.868916511.5318812524.2309223171.47377355,1131
462.8245729,32.47114985,5.69416374,0.245174571,17.68888477,7.828047655,28.32333163,1.972633333,6.055593333,16.99486203,42.4805422,578.7944864,Cauliflower Alfredo Veggie Pizza,1,1,2/22/2020 15:39,Cindy CholoScore,462.82457289999932.471149855.694163740.24517457117.688884777.82804765528.323331631.9726333336.0555933329999916.99486203,1150
576.3627427,32.67917704,13.45053622,1.338097492,13.4526503,1.719657685,39.77894663,1.666051328,15.00617456,29.33186406,93.55342631,506.9830015,Spaghetti Squash with Kale Pesto and Burrata,1,1,2/22/2020 15:39,Cindy CholoScore,576.362742732.6791770413.450536221.33809749213.45265031.71965768539.778946631.66605132815.0061745629.33186406,1735
715.1921688,32.86760839,12.85736415,0.679409601,10.12459668,5.858970008,23.11328511,2.541910905,13.36189927,79.27425746,283.0833067,1607.193544,Spinach Artichoke Cups,1,1,2/22/2020 15:39,Cindy CholoScore,715.19216879999932.8676083912.857364150.67940960099999910.124596685.8589700079999923.113285112.54191090513.3618992779.27425746,1774
1597.136933,33.01907975,9.930896029,0,12.57431037,7.705077669,268.4291189,19.39032075,7.948013813,54.54348953,19.66,3296.567215,Dinner Tonight: Curried Red Lentils with Coconut Milk Recipe,1,1,2/22/2020 15:39,Cindy CholoScore,1597.13693333.019079759.930896029012.574310377.705077669268.429118919.390320757.9480138129999954.54348953,1286
547.387,33.21900667,19.71543583,0.00817,10.04690083,1.678677667,55.69925,0.24375,39.96605,7.949756667,192.7333333,210.1726667,Lentil Stuffed Peppers,1,1,2/22/2020 15:39,Cindy CholoScore,547.38733.2190066719.715435830.0081710.046900831.6786776669999955.699250.2437539.966057.949756667,1461
528.9076025,33.29752147,15.80793763,0.060029142,12.74077886,2.496451958,33.86459382,10.57323232,18.46947263,26.89280177,86.58156589,1323.260394,Oven Roasted Red Potatoes,1,1,2/22/2020 15:39,Cindy CholoScore,528.907602533.2975214715.807937630.06002914212.740778862.49645195833.8645938210.5732323218.4694726326.89280177,1534
460.6475375,33.34859733,18.85031425,0.831645208,9.389942583,1.893964263,11.97030079,0.24768125,4.92918,27.49787521,266.0650042,591.9122375,Cheesy Broccoli Quinoa recipes,1,0,2/22/2020 15:39,Cindy CholoScore,460.647537533.3485973318.850314250.8316452089.3899425831.89396426311.970300790.247681254.9291827.49787521,1194
411.3342215,33.36249202,3.763463004,0.180379887,18.92637343,9.24837666,0.686147054,0.287810294,0.121201038,26.7388488,88.658631,466.5830457,Green-Lentil Curry,1,1,2/22/2020 15:39,Cindy CholoScore,411.334221533.362492023.763463003999990.18037988718.926373439.248376660.6861470540.2878102939999990.12120103826.7388488,1343
603.31,33.4954,15.22626,0.61275,11.27992,2.8392,44.839,3.312,3.5778,28.7449,89.215,1743.095,"Potato, Asparagus & Mushroom Hash",1,1,2/22/2020 15:39,Cindy CholoScore,603.3133.495415.226260.6127511.27991999999992.839244.8393.3123.577828.7449,1593
732.9356841,33.51220069,12.10623138,0,14.63257037,3.430167623,92.52854401,22.28821018,9.415128777,20.24832551,55,292.0434446,Creamy Pea & Chive Risotto,1,1,2/22/2020 15:39,Cindy CholoScore,732.935684133.5122006912.10623138014.632570373.43016762392.5285440122.288210189.41512877720.24832551,308
599.5672289,33.56039654,15.10789076,0,13.2468668,2.624153092,30.02195396,2.94898474,5.668508517,43.79915857,121.3643983,1153.954593,Sour Cream Smashed Potatoes,1,1,2/22/2020 15:39,Cindy CholoScore,599.567228933.5603965415.10789076013.24686682.62415309230.021953962.948984745.66850851743.79915857,1729
557.7728635,33.6002125,6.029995412,0,21.28082801,4.515465625,38.6983125,1.265625,3.2070625,24.0976875,57.1,2228.474147,"Dinner Tonight: Pasta With Asparagus, Lemon And Pine Nuts",1,1,2/22/2020 15:39,Cindy CholoScore,557.772863533.60021256.029995412021.280828014.51546562538.69831251.2656253.207062524.0976875,1289
669.0315694,33.78197842,12.90791028,0.03857,12.19114166,5.057682352,63.51020956,4.4057,5.904165088,26.95557928,57.35612327,1226.11401,Layered aubergine & lentil bake,1,1,2/22/2020 15:39,Cindy CholoScore,669.031569433.7819784212.907910280.0385712.191141665.05768235263.510209564.40575.9041650879999926.95557928,1428
1119.63,34.044625,9.7033625,0,9.2862225,11.727225,161.407275,19.638,17.679775,45.57995,33.375,555.2625,Spinach and Pasta Salad,1,1,2/22/2020 15:39,Cindy CholoScore,1119.6334.0446259.703362509.286222511.727225161.40727519.637999999999917.67977545.57995,810
507.8930861,34.27688712,9.324370311,0,15.47926779,7.359535801,35.41098428,2.01443944,1.565091734,14.81379825,31.35457258,423.6854203,Ginger Coconut Lentil Soup Recipe,1,1,2/22/2020 15:39,Cindy CholoScore,507.893086134.276887129.324370311015.479267797.35953580135.410984282.014439441.56509173414.81379825,1329
623.514421,34.33006494,12.73958654,0.6534575,14.91886215,4.049319416,55.07142304,6.490854396,5.33179605,18.87195892,131.6958192,334.7130571,"Pasta Primavera with Peas, Asparagus and Kale",1,1,2/22/2020 15:39,Cindy CholoScore,623.51442134.3300649412.739586540.653457514.918862154.04931941655.071423046.4908543965.3317960518.87195892,1552
438.3622448,34.37504073,3.933638625,0.0128075,13.2790792,16.76382636,28.95733911,15.12586719,9.489602083,9.323005989,0,117.6008125,Marinated Kale Salad recipes,1,1,2/22/2020 15:39,Cindy CholoScore,438.362244834.375040733.9336386250.012807513.279079199999916.7638263628.9573391115.125867199.4896020839.323005989,528
352.6883333,34.48634333,6.689233167,0.0289275,16.42782567,9.900130667,9.283276667,6.754033333,0.967553333,4.77641,19.985625,234.4270417,Asparagus Fettuccine,1,1,2/22/2020 15:39,Cindy CholoScore,352.688333334.486343336.6892331670.028927516.427825679.9001306679.2832766676.7540333330.9675533334.77641,977
723.370625,34.4984375,14.27850188,0,8.708879375,6.292308125,82.3882,5.21575,5.7001875,23.0660125,73.85,382.34625,Fusilli With Glorious Green Spinach Sauce,1,1,2/22/2020 15:39,Cindy CholoScore,723.37062534.498437514.2785018808.7088793756.29230812582.38825.215755.700187523.0660125,373
753.2839063,34.62498802,11.64801979,0.5895,11.96500646,6.493952604,82.25612031,6.571583333,3.799840104,30.47527917,51,454.9583333,Spinach Pesto Pasta With Olives,1,1,2/22/2020 15:39,Cindy CholoScore,753.28390629999934.6249880211.648019790.589511.965006466.4939526039999982.256120316.571583332999993.79984010430.47527917,835
816.5706368,34.8008945,10.58359008,0.465476,7.847149172,14.40443316,105.6830762,22.13124008,21.949965,25.42934999,35.535,1191.994897,Cardamom Quinoa Porridge,1,1,2/22/2020 15:39,Cindy CholoScore,816.570636834.800894510.583590080.4654767.84714917214.40443316105.683076222.1312400821.94996525.42934999,1117
581.6024685,34.89097101,17.31039693,0.603759526,11.91379767,2.039622057,28.41516923,1.9402375,5.895264129,38.24010929,139.6681313,694.5258586,Pasta Salad With Asparagus and Lemon,1,1,2/22/2020 15:39,Cindy CholoScore,581.602468534.8909710117.310396930.60375952611.913797672.03962205728.415169231.94023755.89526412938.24010929,1553
